year,iso_3166_2,oblast,oblast_uk,zone,crop,centroid_lat,centroid_lon,yield_tha,conflict_zone,is_real_yield,weather_used,weather_factor
2022,UA-32,Kyiv,Київська,forest_steppe,peas,50.1,30.5,2.29,False,False,True,0.9843
2022,UA-21,Zakarpattia,Закарпатська,transcarpathia,peas,48.62,22.3,1.77,False,False,True,0.8723
2022,UA-77,Chernivtsi,Чернівецька,forest_steppe,peas,48.29,25.94,2.31,False,False,False,1.0
2022,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,peas,48.92,24.71,1.86,False,False,True,0.798
2022,UA-51,Odesa,Одеська,steppe_south,peas,46.48,30.73,1.79,False,False,True,0.9013
2022,UA-05,Vinnytsia,Вінницька,forest_steppe,peas,49.23,28.47,2.34,False,False,False,1.0
2022,UA-46,Lviv,Львівська,forest_steppe,peas,49.84,24.03,2.3,False,False,False,1.0
2022,UA-59,Sumy,Сумська,forest_steppe,peas,50.92,34.12,2.29,False,False,False,1.0
2022,UA-63,Kharkiv,Харківська,forest_steppe,peas,49.99,36.23,1.49,True,False,True,1.144
2022,UA-09,Luhansk,Луганська,steppe_south,peas,48.57,39.31,1.13,True,False,True,1.0051
2022,UA-14,Donetsk,Донецька,steppe_south,peas,48.02,37.8,1.14,True,False,True,1.0393
2022,UA-65,Kherson,Херсонська,steppe_south,peas,46.65,32.62,1.19,True,False,True,1.0674
2022,UA-23,Zaporizhzhia,Запорізька,steppe_south,peas,47.84,35.14,0.94,True,False,True,0.8528
2022,UA-48,Mykolaiv,Миколаївська,steppe_south,peas,46.97,31.99,2.33,False,False,True,1.1635
2022,UA-53,Poltava,Полтавська,forest_steppe,peas,49.59,34.55,2.37,False,False,False,1.0
2022,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,peas,49.42,26.99,1.89,False,False,True,0.8187
2022,UA-61,Ternopil,Тернопільська,forest_steppe,peas,49.55,25.62,1.69,False,False,True,0.7193
2022,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,peas,48.46,35.03,2.61,False,False,True,1.1733
2022,UA-71,Cherkasy,Черкаська,forest_steppe,peas,49.43,32.06,2.31,False,False,False,1.0
2022,UA-35,Kirovohrad,Кіровоградська,steppe_north,peas,48.51,32.27,2.3,False,False,False,1.0
2023,UA-74,Chernihiv,Чернігівська,polissia,peas,51.5,31.3,2.36,False,False,True,1.0212
2023,UA-07,Volyn,Волинська,polissia,peas,51.2,24.7,2.07,False,False,True,0.8629
2023,UA-56,Rivne,Рівненська,polissia,peas,50.78,26.43,2.39,False,False,True,1.0286
2023,UA-18,Zhytomyr,Житомирська,polissia,peas,50.26,28.66,2.07,False,False,True,0.8741
2023,UA-32,Kyiv,Київська,forest_steppe,peas,50.1,30.5,2.68,False,False,True,0.9766
2023,UA-21,Zakarpattia,Закарпатська,transcarpathia,peas,48.62,22.3,2.58,False,False,True,1.0936
2023,UA-77,Chernivtsi,Чернівецька,forest_steppe,peas,48.29,25.94,2.75,False,False,False,1.0
2023,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,peas,48.92,24.71,3.03,False,False,True,1.1292
2023,UA-51,Odesa,Одеська,steppe_south,peas,46.48,30.73,2.64,False,False,True,1.1532
2023,UA-05,Vinnytsia,Вінницька,forest_steppe,peas,49.23,28.47,2.68,False,False,False,1.0
2023,UA-46,Lviv,Львівська,forest_steppe,peas,49.84,24.03,2.69,False,False,False,1.0
2023,UA-59,Sumy,Сумська,forest_steppe,peas,50.92,34.12,2.69,False,False,False,1.0
2023,UA-63,Kharkiv,Харківська,forest_steppe,peas,49.99,36.23,1.67,True,False,True,1.131
2023,UA-09,Luhansk,Луганська,steppe_south,peas,48.57,39.31,1.58,True,False,True,1.2613
2023,UA-14,Donetsk,Донецька,steppe_south,peas,48.02,37.8,1.63,True,False,True,1.2859
2023,UA-65,Kherson,Херсонська,steppe_south,peas,46.65,32.62,1.72,True,False,True,1.3
2023,UA-23,Zaporizhzhia,Запорізька,steppe_south,peas,47.84,35.14,1.7,True,False,True,1.2939
2023,UA-48,Mykolaiv,Миколаївська,steppe_south,peas,46.97,31.99,2.91,False,False,True,1.2186
2023,UA-53,Poltava,Полтавська,forest_steppe,peas,49.59,34.55,2.76,False,False,False,1.0
2023,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,peas,49.42,26.99,2.63,False,False,True,0.9778
2023,UA-61,Ternopil,Тернопільська,forest_steppe,peas,49.55,25.62,2.8,False,False,True,1.0319
2023,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,peas,48.46,35.03,3.03,False,False,True,1.1309
2023,UA-71,Cherkasy,Черкаська,forest_steppe,peas,49.43,32.06,2.66,False,False,False,1.0
2023,UA-35,Kirovohrad,Кіровоградська,steppe_north,peas,48.51,32.27,3.04,False,False,True,1.1344
2025,UA-74,Chernihiv,Чернігівська,polissia,peas,51.5,31.3,3.77,False,True,False,1.0
2025,UA-07,Volyn,Волинська,polissia,peas,51.2,24.7,3.63,False,True,False,1.0
2025,UA-56,Rivne,Рівненська,polissia,peas,50.78,26.43,2.72,False,False,True,1.1113
2025,UA-18,Zhytomyr,Житомирська,polissia,peas,50.26,28.66,3.3,False,True,False,1.0
2025,UA-32,Kyiv,Київська,forest_steppe,peas,50.1,30.5,3.34,False,True,False,1.0
2025,UA-21,Zakarpattia,Закарпатська,transcarpathia,peas,48.62,22.3,1.82,False,False,True,0.7498
2025,UA-77,Chernivtsi,Чернівецька,forest_steppe,peas,48.29,25.94,2.8,False,False,True,1.0
2025,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,peas,48.92,24.71,3.01,False,False,True,1.0304
2025,UA-51,Odesa,Одеська,steppe_south,peas,46.48,30.73,2.35,False,True,False,1.0
2025,UA-05,Vinnytsia,Вінницька,forest_steppe,peas,49.23,28.47,3.26,False,True,False,1.0
2025,UA-46,Lviv,Львівська,forest_steppe,peas,49.84,24.03,3.65,False,True,False,1.0
2025,UA-59,Sumy,Сумська,forest_steppe,peas,50.92,34.12,3.22,False,True,False,1.0
2025,UA-63,Kharkiv,Харківська,forest_steppe,peas,49.99,36.23,2.81,True,True,False,1.0
2025,UA-09,Luhansk,Луганська,steppe_south,peas,48.57,39.31,1.46,True,True,False,1.0
2025,UA-14,Donetsk,Донецька,steppe_south,peas,48.02,37.8,1.22,True,True,False,1.0
2025,UA-65,Kherson,Херсонська,steppe_south,peas,46.65,32.62,1.33,True,True,False,1.0
2025,UA-23,Zaporizhzhia,Запорізька,steppe_south,peas,47.84,35.14,1.64,True,True,False,1.0
2025,UA-48,Mykolaiv,Миколаївська,steppe_south,peas,46.97,31.99,1.93,False,True,False,1.0
2025,UA-53,Poltava,Полтавська,forest_steppe,peas,49.59,34.55,2.66,False,True,False,1.0
2025,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,peas,49.42,26.99,3.71,False,True,False,1.0
2025,UA-61,Ternopil,Тернопільська,forest_steppe,peas,49.55,25.62,4.33,False,True,False,1.0
2025,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,peas,48.46,35.03,1.39,False,True,False,1.0
2025,UA-71,Cherkasy,Черкаська,forest_steppe,peas,49.43,32.06,3.01,False,True,False,1.0
2025,UA-35,Kirovohrad,Кіровоградська,steppe_north,peas,48.51,32.27,2.6,False,True,False,1.0
2017,UA-74,Chernihiv,Чернігівська,polissia,sugar_beet,51.5,31.3,44.89,False,True,False,1.0
2017,UA-07,Volyn,Волинська,polissia,sugar_beet,51.2,24.7,38.24,False,True,False,1.0
2017,UA-56,Rivne,Рівненська,polissia,sugar_beet,50.78,26.43,45.39,False,True,False,1.0
2017,UA-18,Zhytomyr,Житомирська,polissia,sugar_beet,50.26,28.66,48.27,False,True,False,1.0
2017,UA-32,Kyiv,Київська,forest_steppe,sugar_beet,50.1,30.5,43.45,False,True,False,1.0
2017,UA-21,Zakarpattia,Закарпатська,transcarpathia,sugar_beet,48.62,22.3,49.52,False,False,True,1.175
2017,UA-77,Chernivtsi,Чернівецька,forest_steppe,sugar_beet,48.29,25.94,51.45,False,False,False,1.0
2017,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,sugar_beet,48.92,24.71,30.0,False,True,False,1.0
2017,UA-05,Vinnytsia,Вінницька,forest_steppe,sugar_beet,49.23,28.47,45.41,False,True,False,1.0
2017,UA-46,Lviv,Львівська,forest_steppe,sugar_beet,49.84,24.03,52.05,False,True,False,1.0
2017,UA-59,Sumy,Сумська,forest_steppe,sugar_beet,50.92,34.12,37.89,False,True,False,1.0
2017,UA-63,Kharkiv,Харківська,forest_steppe,sugar_beet,49.99,36.23,35.71,False,True,False,1.0
2017,UA-09,Luhansk,Луганська,steppe_south,sugar_beet,48.57,39.31,40.0,True,True,False,1.0
2017,UA-48,Mykolaiv,Миколаївська,steppe_south,sugar_beet,46.97,31.99,36.95,False,True,False,1.0
2017,UA-53,Poltava,Полтавська,forest_steppe,sugar_beet,49.59,34.55,38.76,False,True,False,1.0
2017,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,sugar_beet,49.42,26.99,52.42,False,True,False,1.0
2017,UA-61,Ternopil,Тернопільська,forest_steppe,sugar_beet,49.55,25.62,53.89,False,True,False,1.0
2017,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,sugar_beet,48.46,35.03,53.68,False,True,False,1.0
2017,UA-71,Cherkasy,Черкаська,forest_steppe,sugar_beet,49.43,32.06,36.5,False,True,False,1.0
2017,UA-35,Kirovohrad,Кіровоградська,steppe_north,sugar_beet,48.51,32.27,36.26,False,True,False,1.0
2018,UA-74,Chernihiv,Чернігівська,polissia,sugar_beet,51.5,31.3,44.0,False,True,False,1.0
2018,UA-07,Volyn,Волинська,polissia,sugar_beet,51.2,24.7,41.79,False,True,False,1.0
2018,UA-56,Rivne,Рівненська,polissia,sugar_beet,50.78,26.43,41.12,False,True,False,1.0
2018,UA-18,Zhytomyr,Житомирська,polissia,sugar_beet,50.26,28.66,58.46,False,True,False,1.0
2018,UA-32,Kyiv,Київська,forest_steppe,sugar_beet,50.1,30.5,55.22,False,True,False,1.0
2018,UA-21,Zakarpattia,Закарпатська,transcarpathia,sugar_beet,48.62,22.3,46.51,False,False,True,1.034
2018,UA-77,Chernivtsi,Чернівецька,forest_steppe,sugar_beet,48.29,25.94,56.41,False,False,False,1.0
2018,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,sugar_beet,48.92,24.71,50.5,False,True,False,1.0
2018,UA-05,Vinnytsia,Вінницька,forest_steppe,sugar_beet,49.23,28.47,53.24,False,True,False,1.0
2018,UA-46,Lviv,Львівська,forest_steppe,sugar_beet,49.84,24.03,52.11,False,True,False,1.0
2018,UA-59,Sumy,Сумська,forest_steppe,sugar_beet,50.92,34.12,37.64,False,True,False,1.0
2018,UA-63,Kharkiv,Харківська,forest_steppe,sugar_beet,49.99,36.23,35.5,False,True,False,1.0
2018,UA-09,Luhansk,Луганська,steppe_south,sugar_beet,48.57,39.31,40.0,True,True,False,1.0
2018,UA-53,Poltava,Полтавська,forest_steppe,sugar_beet,49.59,34.55,41.68,False,True,False,1.0
2018,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,sugar_beet,49.42,26.99,47.4,False,True,False,1.0
2018,UA-61,Ternopil,Тернопільська,forest_steppe,sugar_beet,49.55,25.62,43.62,False,True,False,1.0
2018,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,sugar_beet,48.46,35.03,49.17,False,True,False,1.0
2018,UA-71,Cherkasy,Черкаська,forest_steppe,sugar_beet,49.43,32.06,46.52,False,True,False,1.0
2018,UA-35,Kirovohrad,Кіровоградська,steppe_north,sugar_beet,48.51,32.27,36.78,False,True,False,1.0
2019,UA-74,Chernihiv,Чернігівська,polissia,sugar_beet,51.5,31.3,44.14,False,True,False,1.0
2019,UA-07,Volyn,Волинська,polissia,sugar_beet,51.2,24.7,43.06,False,True,False,1.0
2019,UA-56,Rivne,Рівненська,polissia,sugar_beet,50.78,26.43,37.07,False,True,False,1.0
2019,UA-18,Zhytomyr,Житомирська,polissia,sugar_beet,50.26,28.66,42.36,False,True,False,1.0
2019,UA-32,Kyiv,Київська,forest_steppe,sugar_beet,50.1,30.5,45.25,False,True,False,1.0
2019,UA-21,Zakarpattia,Закарпатська,transcarpathia,sugar_beet,48.62,22.3,44.1,False,False,True,1.0883
2019,UA-77,Chernivtsi,Чернівецька,forest_steppe,sugar_beet,48.29,25.94,51.91,False,False,False,1.0
2019,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,sugar_beet,48.92,24.71,57.67,False,True,False,1.0
2019,UA-05,Vinnytsia,Вінницька,forest_steppe,sugar_beet,49.23,28.47,38.39,False,True,False,1.0
2019,UA-46,Lviv,Львівська,forest_steppe,sugar_beet,49.84,24.03,49.88,False,True,False,1.0
2019,UA-59,Sumy,Сумська,forest_steppe,sugar_beet,50.92,34.12,45.36,False,True,False,1.0
2019,UA-63,Kharkiv,Харківська,forest_steppe,sugar_beet,49.99,36.23,39.16,False,True,False,1.0
2019,UA-09,Luhansk,Луганська,steppe_south,sugar_beet,48.57,39.31,36.67,True,True,False,1.0
2019,UA-53,Poltava,Полтавська,forest_steppe,sugar_beet,49.59,34.55,38.34,False,True,False,1.0
2019,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,sugar_beet,49.42,26.99,48.74,False,True,False,1.0
2019,UA-61,Ternopil,Тернопільська,forest_steppe,sugar_beet,49.55,25.62,45.62,False,True,False,1.0
2019,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,sugar_beet,48.46,35.03,67.36,False,True,False,1.0
2019,UA-71,Cherkasy,Черкаська,forest_steppe,sugar_beet,49.43,32.06,40.03,False,True,False,1.0
2019,UA-35,Kirovohrad,Кіровоградська,steppe_north,sugar_beet,48.51,32.27,44.64,False,True,False,1.0
2020,UA-74,Chernihiv,Чернігівська,polissia,sugar_beet,51.5,31.3,38.72,False,True,False,1.0
2020,UA-07,Volyn,Волинська,polissia,sugar_beet,51.2,24.7,41.14,False,True,False,1.0
2020,UA-56,Rivne,Рівненська,polissia,sugar_beet,50.78,26.43,45.52,False,True,False,1.0
2020,UA-18,Zhytomyr,Житомирська,polissia,sugar_beet,50.26,28.66,40.34,False,True,False,1.0
2020,UA-32,Kyiv,Київська,forest_steppe,sugar_beet,50.1,30.5,39.78,False,True,False,1.0
2020,UA-21,Zakarpattia,Закарпатська,transcarpathia,sugar_beet,48.62,22.3,46.87,False,False,True,1.1765
2020,UA-77,Chernivtsi,Чернівецька,forest_steppe,sugar_beet,48.29,25.94,26.71,False,True,False,1.0
2020,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,sugar_beet,48.92,24.71,67.27,False,True,False,1.0
2020,UA-05,Vinnytsia,Вінницька,forest_steppe,sugar_beet,49.23,28.47,40.02,False,True,False,1.0
2020,UA-46,Lviv,Львівська,forest_steppe,sugar_beet,49.84,24.03,50.66,False,True,False,1.0
2020,UA-59,Sumy,Сумська,forest_steppe,sugar_beet,50.92,34.12,41.88,False,True,False,1.0
2020,UA-63,Kharkiv,Харківська,forest_steppe,sugar_beet,49.99,36.23,36.89,False,True,False,1.0
2020,UA-14,Donetsk,Донецька,steppe_south,sugar_beet,48.02,37.8,21.51,True,True,False,1.0
2020,UA-53,Poltava,Полтавська,forest_steppe,sugar_beet,49.59,34.55,34.91,False,True,False,1.0
2020,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,sugar_beet,49.42,26.99,40.99,False,True,False,1.0
2020,UA-61,Ternopil,Тернопільська,forest_steppe,sugar_beet,49.55,25.62,44.04,False,True,False,1.0
2020,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,sugar_beet,48.46,35.03,51.81,False,True,False,1.0
2020,UA-71,Cherkasy,Черкаська,forest_steppe,sugar_beet,49.43,32.06,29.93,False,True,False,1.0
2020,UA-35,Kirovohrad,Кіровоградська,steppe_north,sugar_beet,48.51,32.27,29.12,False,True,False,1.0
2021,UA-74,Chernihiv,Чернігівська,polissia,sugar_beet,51.5,31.3,41.16,False,True,False,1.0
2021,UA-07,Volyn,Волинська,polissia,sugar_beet,51.2,24.7,45.03,False,True,False,1.0
2021,UA-56,Rivne,Рівненська,polissia,sugar_beet,50.78,26.43,51.83,False,True,False,1.0
2021,UA-18,Zhytomyr,Житомирська,polissia,sugar_beet,50.26,28.66,44.49,False,True,False,1.0
2021,UA-32,Kyiv,Київська,forest_steppe,sugar_beet,50.1,30.5,43.27,False,True,False,1.0
2021,UA-21,Zakarpattia,Закарпатська,transcarpathia,sugar_beet,48.62,22.3,38.74,False,False,True,0.93
2021,UA-77,Chernivtsi,Чернівецька,forest_steppe,sugar_beet,48.29,25.94,50.73,False,False,False,1.0
2021,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,sugar_beet,48.92,24.71,55.37,False,True,False,1.0
2021,UA-05,Vinnytsia,Вінницька,forest_steppe,sugar_beet,49.23,28.47,45.63,False,True,False,1.0
2021,UA-46,Lviv,Львівська,forest_steppe,sugar_beet,49.84,24.03,52.45,False,True,False,1.0
2021,UA-59,Sumy,Сумська,forest_steppe,sugar_beet,50.92,34.12,52.44,False,False,False,1.0
2021,UA-63,Kharkiv,Харківська,forest_steppe,sugar_beet,49.99,36.23,40.7,False,True,False,1.0
2021,UA-14,Donetsk,Донецька,steppe_south,sugar_beet,48.02,37.8,25.65,True,True,False,1.0
2021,UA-53,Poltava,Полтавська,forest_steppe,sugar_beet,49.59,34.55,40.29,False,True,False,1.0
2021,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,sugar_beet,49.42,26.99,49.73,False,True,False,1.0
2021,UA-61,Ternopil,Тернопільська,forest_steppe,sugar_beet,49.55,25.62,52.5,False,True,False,1.0
2021,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,sugar_beet,48.46,35.03,51.12,False,True,False,1.0
2021,UA-71,Cherkasy,Черкаська,forest_steppe,sugar_beet,49.43,32.06,46.51,False,True,False,1.0
2021,UA-35,Kirovohrad,Кіровоградська,steppe_north,sugar_beet,48.51,32.27,46.03,False,True,False,1.0
2022,UA-74,Chernihiv,Чернігівська,polissia,sugar_beet,51.5,31.3,46.28,False,False,False,1.0
2022,UA-07,Volyn,Волинська,polissia,sugar_beet,51.2,24.7,38.5,False,False,True,0.8069
2022,UA-56,Rivne,Рівненська,polissia,sugar_beet,50.78,26.43,49.95,False,False,True,1.0397
2022,UA-18,Zhytomyr,Житомирська,polissia,sugar_beet,50.26,28.66,43.72,False,False,True,0.9228
2022,UA-32,Kyiv,Київська,forest_steppe,sugar_beet,50.1,30.5,53.37,False,False,True,0.9653
2022,UA-21,Zakarpattia,Закарпатська,transcarpathia,sugar_beet,48.62,22.3,37.77,False,False,True,0.8721
2022,UA-77,Chernivtsi,Чернівецька,forest_steppe,sugar_beet,48.29,25.94,52.99,False,False,False,1.0
2022,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,sugar_beet,48.92,24.71,42.9,False,False,True,0.7798
2022,UA-05,Vinnytsia,Вінницька,forest_steppe,sugar_beet,49.23,28.47,54.11,False,False,False,1.0
2022,UA-46,Lviv,Львівська,forest_steppe,sugar_beet,49.84,24.03,52.66,False,False,False,1.0
2022,UA-59,Sumy,Сумська,forest_steppe,sugar_beet,50.92,34.12,52.73,False,False,False,1.0
2022,UA-63,Kharkiv,Харківська,forest_steppe,sugar_beet,49.99,36.23,34.4,True,False,True,1.1782
2022,UA-53,Poltava,Полтавська,forest_steppe,sugar_beet,49.59,34.55,53.51,False,False,False,1.0
2022,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,sugar_beet,49.42,26.99,38.62,False,False,True,0.721
2022,UA-61,Ternopil,Тернопільська,forest_steppe,sugar_beet,49.55,25.62,37.17,False,False,True,0.7
2022,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,sugar_beet,48.46,35.03,57.11,False,False,True,1.2217
2022,UA-71,Cherkasy,Черкаська,forest_steppe,sugar_beet,49.43,32.06,53.8,False,False,False,1.0
2022,UA-35,Kirovohrad,Кіровоградська,steppe_north,sugar_beet,48.51,32.27,47.6,False,False,False,1.0
2023,UA-74,Chernihiv,Чернігівська,polissia,sugar_beet,51.5,31.3,49.17,False,False,True,0.9929
2023,UA-07,Volyn,Волинська,polissia,sugar_beet,51.2,24.7,37.93,False,False,True,0.7758
2023,UA-56,Rivne,Рівненська,polissia,sugar_beet,50.78,26.43,49.36,False,False,True,1.017
2023,UA-18,Zhytomyr,Житомирська,polissia,sugar_beet,50.26,28.66,37.06,False,False,True,0.7634
2023,UA-32,Kyiv,Київська,forest_steppe,sugar_beet,50.1,30.5,50.73,False,False,True,0.8983
2023,UA-21,Zakarpattia,Закарпатська,transcarpathia,sugar_beet,48.62,22.3,50.54,False,False,True,1.0983
2023,UA-77,Chernivtsi,Чернівецька,forest_steppe,sugar_beet,48.29,25.94,56.37,False,False,False,1.0
2023,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,sugar_beet,48.92,24.71,65.92,False,False,True,1.1441
2023,UA-05,Vinnytsia,Вінницька,forest_steppe,sugar_beet,49.23,28.47,55.24,False,False,False,1.0
2023,UA-46,Lviv,Львівська,forest_steppe,sugar_beet,49.84,24.03,54.96,False,False,False,1.0
2023,UA-59,Sumy,Сумська,forest_steppe,sugar_beet,50.92,34.12,55.98,False,False,False,1.0
2023,UA-63,Kharkiv,Харківська,forest_steppe,sugar_beet,49.99,36.23,34.56,True,False,True,1.1197
2023,UA-53,Poltava,Полтавська,forest_steppe,sugar_beet,49.59,34.55,56.11,False,False,False,1.0
2023,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,sugar_beet,49.42,26.99,52.19,False,False,True,0.9409
2023,UA-61,Ternopil,Тернопільська,forest_steppe,sugar_beet,49.55,25.62,54.71,False,False,True,1.004
2023,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,sugar_beet,48.46,35.03,54.82,False,False,True,1.1071
2023,UA-71,Cherkasy,Черкаська,forest_steppe,sugar_beet,49.43,32.06,57.0,False,False,False,1.0
2023,UA-35,Kirovohrad,Кіровоградська,steppe_north,sugar_beet,48.51,32.27,54.78,False,False,True,1.1626
2016,UA-74,Chernihiv,Чернігівська,polissia,sugar_beet,51.5,31.3,41.7,False,True,False,1.0
2016,UA-07,Volyn,Волинська,polissia,sugar_beet,51.2,24.7,38.1,False,True,False,1.0
2016,UA-56,Rivne,Рівненська,polissia,sugar_beet,50.78,26.43,41.9,False,True,False,1.0
2016,UA-18,Zhytomyr,Житомирська,polissia,sugar_beet,50.26,28.66,45.3,False,True,False,1.0
2016,UA-32,Kyiv,Київська,forest_steppe,sugar_beet,50.1,30.5,54.3,False,True,False,1.0
2016,UA-21,Zakarpattia,Закарпатська,transcarpathia,sugar_beet,48.62,22.3,40.09,False,False,False,1.0
2016,UA-77,Chernivtsi,Чернівецька,forest_steppe,sugar_beet,48.29,25.94,22.5,False,True,False,1.0
2016,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,sugar_beet,48.92,24.71,35.4,False,True,False,1.0
2016,UA-05,Vinnytsia,Вінницька,forest_steppe,sugar_beet,49.23,28.47,46.5,False,True,False,1.0
2016,UA-46,Lviv,Львівська,forest_steppe,sugar_beet,49.84,24.03,47.9,False,True,False,1.0
2016,UA-59,Sumy,Сумська,forest_steppe,sugar_beet,50.92,34.12,39.5,False,True,False,1.0
2016,UA-63,Kharkiv,Харківська,forest_steppe,sugar_beet,49.99,36.23,48.2,False,True,False,1.0
2016,UA-14,Donetsk,Донецька,steppe_south,sugar_beet,48.02,37.8,23.0,True,True,False,1.0
2016,UA-65,Kherson,Херсонська,steppe_south,sugar_beet,46.65,32.62,61.4,False,True,False,1.0
2016,UA-48,Mykolaiv,Миколаївська,steppe_south,sugar_beet,46.97,31.99,65.4,False,True,False,1.0
2016,UA-53,Poltava,Полтавська,forest_steppe,sugar_beet,49.59,34.55,50.4,False,True,False,1.0
2016,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,sugar_beet,49.42,26.99,44.1,False,True,False,1.0
2016,UA-61,Ternopil,Тернопільська,forest_steppe,sugar_beet,49.55,25.62,43.3,False,True,False,1.0
2016,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,sugar_beet,48.46,35.03,51.3,False,True,False,1.0
2016,UA-71,Cherkasy,Черкаська,forest_steppe,sugar_beet,49.43,32.06,40.1,False,True,False,1.0
2016,UA-35,Kirovohrad,Кіровоградська,steppe_north,sugar_beet,48.51,32.27,41.2,False,True,False,1.0
2017,UA-74,Chernihiv,Чернігівська,polissia,potato,51.5,31.3,18.57,False,True,False,1.0
2017,UA-07,Volyn,Волинська,polissia,potato,51.2,24.7,15.68,False,True,False,1.0
2017,UA-56,Rivne,Рівненська,polissia,potato,50.78,26.43,18.42,False,True,False,1.0
2017,UA-18,Zhytomyr,Житомирська,polissia,potato,50.26,28.66,20.64,False,True,False,1.0
2017,UA-32,Kyiv,Київська,forest_steppe,potato,50.1,30.5,18.0,False,True,False,1.0
2017,UA-21,Zakarpattia,Закарпатська,transcarpathia,potato,48.62,22.3,15.93,False,True,False,1.0
2017,UA-77,Chernivtsi,Чернівецька,forest_steppe,potato,48.29,25.94,17.69,False,True,False,1.0
2017,UA-26,Ivano-Frankivsk,Івано-Франківська,forest_steppe,potato,48.92,24.71,16.91,False,True,False,1.0
2017,UA-51,Odesa,Одеська,steppe_south,potato,46.48,30.73,11.15,False,True,False,1.0
2017,UA-05,Vinnytsia,Вінницька,forest_steppe,potato,49.23,28.47,17.39,False,True,False,1.0
2017,UA-46,Lviv,Львівська,forest_steppe,potato,49.84,24.03,17.89,False,True,False,1.0
2017,UA-59,Sumy,Сумська,forest_steppe,potato,50.92,34.12,18.62,False,True,False,1.0
2017,UA-63,Kharkiv,Харківська,forest_steppe,potato,49.99,36.23,17.51,False,True,False,1.0
2017,UA-09,Luhansk,Луганська,steppe_south,potato,48.57,39.31,17.43,True,True,False,1.0
2017,UA-14,Donetsk,Донецька,steppe_south,potato,48.02,37.8,12.61,True,True,False,1.0
2017,UA-65,Kherson,Херсонська,steppe_south,potato,46.65,32.62,10.93,False,True,False,1.0
2017,UA-23,Zaporizhzhia,Запорізька,steppe_south,potato,47.84,35.14,10.02,False,True,False,1.0
2017,UA-48,Mykolaiv,Миколаївська,steppe_south,potato,46.97,31.99,9.66,False,True,False,1.0
2017,UA-53,Poltava,Полтавська,forest_steppe,potato,49.59,34.55,18.46,False,True,False,1.0
2017,UA-68,Khmelnytskyi,Хмельницька,forest_steppe,potato,49.42,26.99,20.91,False,True,False,1.0
2017,UA-61,Ternopil,Тернопільська,forest_steppe,potato,49.55,25.62,17.55,False,True,False,1.0
2017,UA-12,Dnipropetrovsk,Дніпропетровська,steppe_north,potato,48.46,35.03,10.69,False,True,False,1.0
2017,UA-71,Cherkasy,Черкаська,forest_steppe,potato,49.43,32.06,14.77,False,True,False,1.0
2017,UA-35,Kirovohrad,Кіровоградська,steppe_north,potato,48.51,32.27,12.8,False,True,False,1.0
2018,UA-74,Chernihiv,Чернігівська,polissia,potato,51.5,31.3,18.99,False,True,False,1.0
2018,UA-07,Volyn,Волинська,polissia,potato,51.2,24.7,15.23,False,True,False,1.0
2018,UA-56,Rivne,Рівненська,polissia,potato,50.78,26.43,18.46,False,True,False,1.0
2018,UA-18,Zhytomyr,Житомирська,polissia,potato,50.26,28.66,20.75,False,True,False,1.0
2018,UA-32,Kyiv,Київська,forest_steppe,potato,50.1,30.5,19.8,False,True,False,1.0
2018,UA-21,Zakarpattia,Закарпатська,transcarpathia,potato,48.62,22.3,15.98,False,True,False,1.0
